key,0,1,2,3,4
312,召唤出宠物“泥小点”。<hex:02100103>从枯腐泥妖身上剥落下来的泥块。还是黏糊糊的。,从枯腐泥妖身上剥落下来的泥块。虽然体积变得很小，但仍然很有精神地来回跑。估计是因为受到了能让草木纲魔物活力暴涨的神秘泥土的影响。体态变得娇小可爱，但是浑身的土腥味是个缺点。,不过这种菌类<hex:02100103>却有着意想不<hex:02100103>到的副作用。<hex:02100103>　——艾德姬丝,黏糊糊,对范围内的敌人造成60攻击力的伤害，并且令敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
313,召唤出宠物“花篮莫古力”。<hex:02100103>永结同心典礼的赠品，据说能够带来幸福。,以莫古力为原型制作的魔法人偶，是永结同心典礼的赠品，附带一个漂亮的花篮。据十二神大圣堂的莫古力所说，这个魔法人偶具有带来幸福的效果。不过不知道是否灵验。,“永结同心周年纪念”是重<hex:02100103>温与伴侣的美好回忆，加深<hex:02100103>二人羁绊的特别纪念日。<hex:02100103>　　　　　——哈舞·巴基莉,库啵库啵！,令范围内我方宠物的攻击力增加10。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
314,召唤出宠物“艾尔凡人偶”。<hex:02100103>模仿传说中的艾尔凡族制作的魔法人偶。,巴尔德西昂委员会的研究员制作的魔法人偶，再现了想象中的精灵族的祖先。据说其极富特色的上衣名为蓝色紧身对襟外衣。制作者说特征在于纯正的底色和相应的花纹。,祖先们为了获得黑衣森林的<hex:02100103>居住权，尝试与掌管森林的<hex:02100103>元灵进行了思想上的沟通。<hex:02100103>　　　　　　　　——玛代勒,扇舞,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
315,召唤出宠物“小长颈驼”。<hex:02100103>长颈驼的幼崽。脖子只是看起来很长。,长颈驼的幼崽，被认为是以供研究而被饲养的。优雷卡由于属性之力的混乱导致凶暴化的魔物四处徘徊，它却在这样的环境中奇迹般地生存了下来。脖子的长度十分微妙。,你要找脖子长得就像阳<hex:02100103>光之下的夏草一样的长<hex:02100103>颈驼吧？<hex:02100103>　　　　　——索努瓦努,白眼,降低范围内敌人特殊技点数最大值的50%。
316,召唤出宠物“水豚幼崽”。<hex:02100103>水豚的幼崽，喜欢泡温泉。,水豚的幼崽。不知道从哪里学到的，总之非常喜欢泡温泉。顺便提一句，在温泉众多的远东之国，水豚有着鬼豚鼠这么一个奇怪的称呼。,……这一带真是越来越冷了。老<hex:02100103>鼠们也是找不到吃的。不过我们<hex:02100103>的东西可不能分给它们吃啊。<hex:02100103>　　　　　　　　　——富斯克内,啃咬,对距离最近的敌方奥秘核石造成5%的伤害。
317,召唤出宠物“格雷姆林宝宝”。<hex:02100103>格雷姆林的幼体，淋了水也不会增殖。,幼小的低级妖异格雷姆林。纯白的毛皮十分美丽，但其内心与外表并不相符，总是会对人恶言相向。不过最近格雷姆林的饲养变得简单了许多，被阳光照到也不会死，淋了水也不会增殖。,被人打骂是很痛苦的事情？<hex:02100103>希望我能让她打起精神……<hex:02100103>　　　　　　　　——密斯托,恶语相向,令范围内敌人的攻击力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
318,召唤出宠物“有限的美德”。<hex:02100103>好像是从绝对美德身上分裂出来一部分。,由在优雷卡被发现的大型魔法生物绝对的美德身上剥落下来的以太再生而成。由于是高浓度的以太构成的，被认为是与元精等妖灵纲魔物类似的半生命体。,尔等理念……<hex:02100103>将吾从万古之<hex:02100103>诅咒中解放……<hex:02100103>　——绝对的美德,身为最强,增加自身的攻击力和防御力，且剩余体力越少，增加量越大。体力每降低5%，攻击力增加10，防御力增加5。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
319,召唤出宠物“小雪童子”。<hex:02100103>雪童子的幼体。拥有战胜寒冷的秘诀。,幼小的雪童子。非常喜欢干净，会频繁地用禾本科植物的草杆编出新的蓑衣来给自己换上。但由于警惕性很强，绝不会在人面前把头露出来换蓑衣。也有传闻说如果强硬地扯掉蓑衣会被诅咒。,不对！不对！你是在小看<hex:02100103>雪人吗？小心我让你吃一<hex:02100103>招“永久冰晶”哦！<hex:02100103>　　　　　　　　——雪人,小雪,对范围内的敌人造成70攻击力的伤害，并令敌人的移动速度降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
320,召唤出宠物“新型迷你塔塔露”。<hex:02100103>穿上了远东风格的服装。,模仿拂晓血盟永远的接待员所制作的魔法人偶。为了向支援了拂晓在黄金港活动的人们送上谢礼，委托了黄金港的人偶师来制作。身上的服饰使用了武京产的高级布料。,……原来塔塔露的反常是因<hex:02100103>为这个吗？可那只是一柄刀<hex:02100103>而已呀？不至于吧……<hex:02100103>　　　　　　　——阿尔菲诺,你说什么！,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
321,召唤出宠物“迷你武装重甲”。<hex:02100103>以武装重甲为原型设计的训练用缩小模型。,加雷马帝国军为训练整备兵而制作的魔导兵器武装重甲的微缩模型。新兵们通过这个模型来熟悉魔导兵器的构造，从而学习维护技术。因此模型的细节十分精致。,那好像是将原本的载人武装重甲改造<hex:02100103>成了能够应对夜战的无人机模型……<hex:02100103>但是结果就是现在这种情况。<hex:02100103>　　　　　　　　　　　——艾尔珊德,运动体探知干扰器,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成260攻击力的伤害。
322,召唤出宠物“伽黎亚玩偶”。<hex:02100103>仿照阿难陀族中伽黎亚派的形象制作的魔法人偶。嘶——,阿露帕国境警备队的前任工兵模仿伽黎亚派的阿难陀族制作的魔法人偶。以退出伽黎亚派加入国境警备队的新同伴为原型是为了提高警备队的凝聚力。,上次碰上了伽黎亚派的<hex:02100103>骚乱……希望这次能顺<hex:02100103>利结束。<hex:02100103>　　　　——雅·修特拉,尾部猛击,击退范围内的敌人，并造成30攻击力的伤害。
323,召唤出宠物“红甲玩偶”。<hex:02100103>仿照甲人族中的红甲族形象制作的魔法人偶。不好了——,模仿红甲族的甲人族制作的魔法人偶。碧甲族为了终有一日能够和红甲族和解而许愿用心制作的珍品。重现了被人们认为是绝鬼岛之鬼而畏惧的红色甲壳。,武盔，听说付丧大人被<hex:02100103>红甲族设计夺走啦——<hex:02100103>　　　　　　　——文镇,袈裟斩,对范围内的敌人造成80攻击力的伤害，并且令敌人的防御力降低10%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
324,召唤出宠物“玩偶运输机”。<hex:02100103>次世代的玩偶运输平台。,为高效运输玩偶而开发的次世代的运输平台。乘坐在上面的玩偶明明没有被施加魔法，却仿佛寄宿着被分离出来的灵魂，总是在半夜发出笑声。,是潜入运输魔列车中进<hex:02100103>来的吗？……那些没用<hex:02100103>的警备兵！<hex:02100103>　　　　　　——莉维亚,劫持,令范围内的敌人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
325,召唤出宠物“迷你芙兰”。<hex:02100103>以芙兰为原型制作的魔法人偶。这不是雾。,以达尔马斯卡抵抗组织“莲天之泪”的干部芙兰为原型制作的魔法人偶。据说是组织内的邦加族女斗士利诺为了赚取活动经费，连夜制作出来的。人偶完成度相当高，销量也非常好。,大姐头其实人很好的，<hex:02100103>为同伴着想，<hex:02100103>还很照顾大家的想法……<hex:02100103>　　　　　　　——利诺,乱命割杀掌,对敌人的防御盾造成70%的伤害。对已被破坏的防御盾无效。
326,召唤出宠物“恩莫族人偶”。<hex:02100103>以恩莫族为原型制作的魔法人偶。抱在怀里十分舒适。,以原狂热兵团的某位恩莫族为原型制作的魔法人偶。抱在怀里十分舒适，就仿佛里面装满了棉花一样蓬松柔软。可实际上却是恩莫族的陶器魔法师用菌菇的孢子与泥巴混合制作而成的。,我给那枚戒指施加的是散财的<hex:02100103>魔法。对于不守规矩的人必须<hex:02100103>给与其灾厄才行。<hex:02100103>　　　　　　　　——尼伊·麻恩,代价,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
327,召唤出宠物“青帝”。<hex:02100103>以传说中的青龙为原型制作的魔法人偶。青龙又被称为青帝。,以青龙为原型制作的魔法人偶。真正的青龙其实是条巨蛇，人偶只是模仿了传说中的龙制作的。巧合的是，其造型和麒麟十分相似，但是在身上找不到“麒麟”二字。,东方最有名的是一个叫<hex:02100103>“青龙”的龙，它作为<hex:02100103>守护神广为人知。<hex:02100103>　　　　　——奥恩·凯,一鬼夜行,对范围内的敌人造成90攻击力的伤害。
328,召唤出宠物“绵绵坐垫”。<hex:02100103>软绵绵的坐垫。请收下这枚坐垫！,东方地域的人们习惯坐在地上，所以软绵绵的坐垫就成了必需品。另外，在远东之国有种奇特的习俗，说话够机灵的人可以得到多余的坐垫，而说话不谨慎的人的坐垫会被收走。,而且竟然让一个不知根不<hex:02100103>知底的外来者来传话，实<hex:02100103>在是太不谨慎了。<hex:02100103>　　　　　　——米莉森特,给你一枚！,将使用特殊技点数的宠物传送回我方的中央萌宠之门。
329,召唤出宠物“南方度假獭獭”。<hex:02100103>南洋风格的獭獭。阿罗哈！,身着南洋风格服装的獭獭。虽然生于东方、但已经完全融入了南洋的文化，身心都沾染上了阿罗哈的氛围。似乎有着钓鱼的爱好，某一天钓鱼的船被海浪掀翻于是漂流至此。,可我是水獭啊？！<hex:02100103>　　　——某只瑞兽,阿罗哈！,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
330,召唤出宠物“小刺猬”。<hex:02100103>可爱的刺猬。还未曾感到过苦恼。,小小的刺猬。近东地域曾以刺猬为食，然而近几年，因为其可爱的身姿而拥有了宠物的地位。经常被当成豪猪，但并没有什么烦恼。,的、的确……从动作的<hex:02100103>细节上仿佛都能看到尖<hex:02100103>锐的针刺！<hex:02100103>　　　　　　——罗兰德,刺激疗法,打消范围内我方身上的弱化效果。
331,召唤出宠物“迷你第一世界雅·修特拉”。<hex:02100103>退？我可从来没有临阵脱逃的习惯。,模仿雅·修特拉制作的魔法人偶。一身黑衣代表着她帮助夜之民的决心，手中的枯木法杖代表着她选用破坏魔法与食罪灵对抗的信念。在此，魔女玛托雅诞生了。,在<hex:02080DE905FF04>她<hex:FF04>他<hex:03>回来之前，我会守<hex:02100103>住这里！<hex:02100103>　　　　 ——雅·修特拉,魔女玛托雅,对范围内的敌人造成90攻击力的伤害。
332,召唤出宠物“迷你琳”。<hex:02100103>谢谢！我好开心！,以琳为原型制作的魔法人偶。蓝色的瞳孔有如映出星之海一般，这也是她作为转生敏菲利亚的证明。在经过漫长的旅途和战斗后，她决定走上自己的人生道路，最终得到了自己名字——琳。,琳……我的新名字……<hex:02100103>　　　　　　　　——琳,敏菲利亚之力,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
333,召唤出宠物“黑豆柴”。<hex:02100103>柴犬的幼崽。有着黑色皮毛的个体，俗称黑豆柴。,以一身黑毛为特征的柴犬幼犬。虽然柴犬拥有可爱的外表，可却是血统古老，极为接近狼的犬种。自古以来都被当做狩猎或者看门用的好伙伴，在水滩村还会训练柴犬来牧羊。,镰鼬那臭小子又有精神了，<hex:02100103>也就说一切都结束了啊汪。<hex:02100103>　　　　　　　 ——犬神,忠义之犬,令使用特殊技点数的宠物的攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
