key,56,57,58,59,60,61,62,63
540,要帮忙捕获小鸡吗？<hex:02100103>真是帮大忙了，光靠我们几个实在是人手不足……,其他执行委员捉到的小鸡<hex:02100103>应该很快就会回到这里了。<hex:02100103>请尽量多抓一些小鸡回来吧！,要帮忙捕获小鸡吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,这样啊……<hex:02100103>那等你改变主意了再来找我吧。,
541,你问我为什么要参加这个游行活动……<hex:02100103>我本来只是想卖水壶的……,,,,,,,
542,可结果却因付不起酒钱，<hex:02100103>便遭到了市场人员的胁迫。<hex:02100103>而且还要穿这么热的玩偶装……可恶！,,,,,,,
543,可恶……那群该死的魔石精……<hex:02100103>我只是稍微休息一下，<hex:02100103>居然就追上来了……,,,,,,,
544,哎呀，冒险者也来了啊。<hex:02100103>那我协助游行活动还真是做对了。<hex:02100103>这可是通过慈善事业宣传商会的好机会。,,,,,,,
545,装饰彩蛋当中除了礼物以外<hex:02100103>还装进了我们商会的广告。<hex:02100103>之前提到的石头和工票的兑换比率也都记录在了里面。,,,,,,,
546,难道那个兔子……<hex:02100103>不，没什么，果然是我的错觉。<hex:02100103>那个人不可能会参加这种志愿活动的吧。,,,,,,,
547,解放者阁下，看你身手了得，请问能否帮帮我？<hex:02100103>其实，前面有敌军在测试新型魔导兵器！,如果能获得它身上的新兵器部件，<hex:02100103>就可以调查并找出它的弱点了。,这可是保护我方同伴的大好机会！<hex:02100103>请务必帮忙收集新兵器部件！,要帮忙吗？,你愿意帮忙啊，太谢谢你了！<hex:02100103>等收集到新兵器部件后就拿到我这里来吧！,,这、这样啊……<hex:02100103>原来有别的任务在身，<hex:02100103>不管怎么说，谢谢你听完了我的请求……,
548,你手上好像没有新兵器部件啊……,可以打倒魔导兵器从它们身上夺取，<hex:02100103>也可以在这一带拾取，<hex:02100103>总之拿来尽量多的部件吧。,,,,,,
549,不愧是解放者阁下，好厉害！,,,,不过，要是能有更多新兵器部件的话，<hex:02100103>就能从中获得更多情报了……<hex:02100103>请继续帮忙收集更多部件吧！,,,
550,不愧是解放者阁下，真的好厉害！,有这么多部件的话，<hex:02100103>肯定能获得大量有关敌军新兵器的情报！,我还准备在这里停留一段时间。<hex:02100103>如果又找到新兵器部件了的话，<hex:02100103>请拿来给我！,,,,,
551,不愧是解放者阁下，真的好厉害！,,,,有这么多部件的话，<hex:02100103>肯定能获得大量有关敌军新兵器的情报！,我还准备在这里停留一段时间。<hex:02100103>如果又找到新兵器部件了的话，<hex:02100103>请拿来给我！,,
552,我们保护了一名投靠而来的帝国兵，<hex:02100103>据说她无法忍受帝国压榨实验动物的行为，<hex:02100103>所以带着名为一角兽的实验动物逃了出来。,为了夺回这稀少的实验动物，帝国军肯定会派兵追赶。<hex:02100103>我需要赶回据点，做接收投靠兵的准备。<hex:02100103>能麻烦你帮忙保护一下她吗？,要帮忙保护吗？,,,,这样啊……<hex:02100103>也是，你们也有自己的任务在身，<hex:02100103>很遗憾，我们只能在这里等待增援了。,
553,请帮帮它……帮帮这一角兽！<hex:02100103>因为它有治愈之力，所以经常受帝国压榨……<hex:02100103>我会协助义军的，拜托你了！,,,,,,,
554,噜噜噜噜噜……,,,,,,,
555,啊——想不起来……<hex:02100103>为什么……我会在这里？！,给我下达命令的……是、是谁……<hex:02100103>喝、喝药？,呼、哈……呼、哈……<hex:02100103>冷静下来了……继续执行任务……,,,,,
556,请帮忙切断敌军的补给！,,,,,,,
557,哦哦，你是解放者阁下！<hex:02100103>其实，我在侦察时监听到了敌军的通信！,通信内容大致是说，<hex:02100103>敌军的补给部队会出现在这附近！<hex:02100103>如果能切断他们的补给，将会给战局带来巨大影响！,但是现在再去请求支援肯定会来不及！<hex:02100103>拜托了解放者阁下，请帮忙进攻敌军的补给部队，<hex:02100103>夺取帝国军的补给物资！,要帮忙吗？,非常感谢你的帮助！<hex:02100103>敌军的补给部队就在前面，<hex:02100103>那么就拜托你了！！,,这、这样啊……<hex:02100103>也不能强求你，之后就交给我吧！,
558,找到帝国军的补给物资了吗？<hex:02100103>试着打倒补给部队的敌人，夺取物资吧！,,,,,,,
559,成功夺取到帝国军的补给物资了吗？,,,,太厉害了！<hex:02100103>这物资看起来还能用！,不过，还没有完全歼灭敌军补给部队！<hex:02100103>还请继续帮忙夺取帝国军的补给物资，拜托了！,,
560,找到帝国军的补给物资了吗？,已经收集到非常多的补给物资了，<hex:02100103>不知道义军的同伴们会露出怎样的笑容！,我差不多该把夺来的物资送回去了，<hex:02100103>如果你还有帝国军的补给物资的话，<hex:02100103>就趁我走之前交给我吧！,,,,,
561,成功夺取到帝国军的补给物资了吗？,,,,竟会有如此多的补给物资，<hex:02100103>不知道义军的同伴们会露出怎样的笑容！,我差不多该把夺来的物资送回去了，<hex:02100103>如果你还有帝国军的补给物资的话，<hex:02100103>就趁我走之前交给我吧！,,
562,冒险者，我们已等候你多时。<hex:02100103>降神节的庆祝表演“荒神乐”即将开始，<hex:02100103>拜托你扮演猛士协助我们演出。,我们会用秘术让屏风里画的老虎实体化，<hex:02100103>拜托你帮忙打倒实体化的老虎！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,原来如此……我明白了。<hex:02100103>你肯定有自己的事要忙吧，这也没办法。,
563,,,,,,,,
564,,,,,,,,
565,,,,,,,,
566,,,,,,,,
567,瞧一瞧，看一看！<hex:02100103>即将开始降神节的庆祝表演“荒神乐”！<hex:02100103>有没有人愿意饰演猛士，参加这场表演呢？,,,,,,,
568,本次表演引用的是东方非常有名的英雄传说——典膳驱鬼，<hex:02100103>打倒用秘术实体化的老虎，驱散身边的邪气吧！,,,,,,,
569,如果有回收的蛋请交给我！,,,,谢谢你帮忙！<hex:02100103>我会保护好这些蛋，不让它们碎掉！,,嗯？真的不给我吗？<hex:02100103>那还请小心，别让这些蛋碎掉！,
570,冒险者，你来得正好！<hex:02100103>差不多那些母鸡要开始下蛋了。,只是，那些兴奋状态的公鸡好像随时都会冲过来……<hex:02100103>所以能否请你帮忙回收一下刚产下的蛋呢？,要帮忙回收刚产下的蛋吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,这样啊……<hex:02100103>如果你改变想法了的话，就再来找我吧。,
571,多亏了冒险者，<hex:02100103>拿到了好多又大又圆的蛋呢！<hex:02100103>我得把这些蛋运到鸡舍外面去才行……,如果有时间的话，请再来帮忙哦！,,,,,,
572,如果有回收的蛋请交给我！,,,,多亏了你，已经回收了足够的蛋！<hex:02100103>持续这么闹下去，会给母鸡带来心理压力的，<hex:02100103>回收蛋的工作差不多就到此结束吧。,如果有时间的话，请再来帮忙哦！,嗯？真的不给我吗？<hex:02100103>那还请小心，别让这些蛋碎掉！,
573,拿来牦牛毛了吗？<hex:02100103>我看看！,,,,牦牛毛的量达到了规定标准！<hex:02100103>嗯，很蓬松呢！,这下就能获得分数了！<hex:02100103>如果还有剃好的牦牛毛也请一并拿给我！,怎、怎么会这样？<hex:02100103>难道你准备独吞那些蓬松的毛？！,
574,找到藏好的玩偶了吗？<hex:02100103>如果找到幸运玩偶的话，请把它交给我！,,,,嗯，确实是幸运玩偶，<hex:02100103>可以获得分数！,如果再找到礼物箱的话，<hex:02100103>别忘记打开确认一下里面哦！,为什么？！<hex:02100103>难道说你是一名狂热的玩偶爱好者？！,
575,话说回来，那些公鸡也太兴奋了吧……<hex:02100103>我看着都害怕，根本不敢靠近半步……<hex:02100103>冒险者，回收蛋的时候还请多加小心啊！,,,,,,,
576,,,,,,,,
577,,,,,,,,
578,,,,,,,,
579,,,,,,,,
580,,,,,,,,
581,,,,,,,,
582,,,,,,,,
583,,,,,,,,
584,解放者阁下，请听我说！<hex:02100103>敌方的机械化步兵大队正在这前面收集物资，<hex:02100103>好像是准备用这些物资对魔导兵器进行补给。,虽然可能稍微有点难度，<hex:02100103>不过只要干掉他们就能夺走大量的青磷水。,而青磷水则是为了维持仿制青龙壁所必须的资源。<hex:02100103>请你务必协助我们对敌人进行突袭作战，<hex:02100103>夺走军用桶装青磷水！,要帮忙夺取青磷水吗？,感谢你的协助！<hex:02100103>拿到军用桶装青磷水后，<hex:02100103>请交给我！,,唔、嗯……没办法。<hex:02100103>这事还是我们来干好了！,
585,唔……看样子还没有拿到军用桶装青磷水啊。<hex:02100103>除了破坏敌人的魔导兵器以外，还可以试着探索物资储藏地周边，<hex:02100103>不管用什么方法，总之麻烦你帮忙收集到足够数量的青磷水！,,,,,,,
586,解放者阁下，你没事吧！<hex:02100103>看样子你拿到了军用桶装青磷水？,,,,不愧是解放者阁下！<hex:02100103>干得真漂亮，我深感佩服！,不过目前青磷水的数量还是不够用！<hex:02100103>如果再次拿到军用桶装青磷水的话，<hex:02100103>还是劳烦你拿到我这里来！,,
587,成功确保了足够数量的青磷水！<hex:02100103>不过储备物资自然是越多越好！<hex:02100103>如果再次拿到军用桶装青磷水的话，还是劳烦你拿到我这里来！,,,,,,,
588,解放者阁下，你没事吧！<hex:02100103>看样子你拿到了军用桶装青磷水？,,,,这样一来任务就完成了！<hex:02100103>感谢各位的协助！,不过储备物资自然是越多越好！<hex:02100103>如果再次拿到军用桶装青磷水的话，<hex:02100103>还是劳烦你拿到我这里来！,,
589,如果有用以太剃刀剃下的蓬松牦牛毛，<hex:02100103>还请拿来交给我！,,,,,,,
590,找到藏好的玩偶了吗？<hex:02100103>如果找到幸运玩偶的话，请把它交给我！,,,,,,,
591,好漂亮的光景啊……,,,,,,,
592,真气派。,,,,,,,
593,,,,,,,,
594,好热闹啊！,,,,,,,
595,真是欢快的街道！,,,,,,,
596,,,,,,,,
597,哇！是英雄大人！,,,,,,,
598,加油！,,,,,,,
599,,,,,,,,
600,解放者阁下……你来得正好！<hex:02100103>多亏了多玛忍者的胧阁下，<hex:02100103>我们得知在这前面有帝国军部队在展开行动。,而且还配备了新型的魔导兵器。<hex:02100103>如果趁现在干掉他们并拿到新型兵器的部件的话，<hex:02100103>说不定就能分析出它的弱点了。,为了能在今后的战局中处于优势，<hex:02100103>可以麻烦你与胧阁下他们一起收集新型魔导部件吗？,要帮忙回收部件吗？,感谢你的协助！<hex:02100103>要是拿到了新型魔导部件，<hex:02100103>就交给我吧！,,唔、嗯……没办法。<hex:02100103>这事还是我们来干好了！,
601,唔……看样子还没有拿到新型魔导部件啊。<hex:02100103>麻烦你试着去破坏敌人的魔导兵器，<hex:02100103>这样应该就能拿到新型魔导部件了！,,,,,,,
602,解放者阁下，你没事吧！<hex:02100103>看样子你拿到了新型魔导部件？,,,,不愧是解放者阁下！<hex:02100103>干得真漂亮，我深感佩服！,不过目前新型魔导部件的数量还是不够！<hex:02100103>如果再次拿到新型魔导部件的话，<hex:02100103>还是劳烦你拿到我这里来！,,
603,唔……看样子还没有拿到的新型魔导部件啊。<hex:02100103>虽然我这里已经有了不少部件，不过样本数量自然是越多越好！<hex:02100103>如果再次拿到新型魔导部件的话，还是劳烦你拿到我这里来！,,,,,,,
604,解放者阁下，你没事吧！<hex:02100103>看样子你拿到了新型魔导部件？,,,,不愧是解放者阁下！<hex:02100103>干得真漂亮，我深感佩服！,不过样本数量自然是越多越好！<hex:02100103>如果再次拿到新型魔导部件的话，<hex:02100103>还是劳烦你拿到我这里来！,,
605,这、这叫我怎么办才好……<hex:02100103>必须得交给索克勒斯园长的重要观察记录，<hex:02100103>竟然叫捣乱的蛇牛给抢走了。,这位使魔，虽然不知道你的主人是谁……<hex:02100103>不过能麻烦你帮我把被抢的观察记录都拿回来吗？<hex:02100103>打倒蛇牛或者直接从地上捡过来，交给我就行。,要帮忙收集观察记录吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>我不擅长战斗，所以我就负责待在这里等你回来。<hex:02100103>如果你找到了被抢的战斗记录就请你拿过来给我！,,是、是该这样的……我知道了。<hex:02100103>自己种下的因，苦果就是应该自己来尝的……,
606,观察记录这么重要的东西怎么就让它们给抢走了呢……,,,,,,,
607,你这么快就把被抢的观察记录拿回来了？<hex:02100103>来，把记录给我就好！,,,,谢谢你！使魔！<hex:02100103>你帮大忙了！,不过，总数好像还是不对。<hex:02100103>能请你再帮我找找吗？<hex:02100103>请你再看看附近还有没有被抢的观察记录。,哎？你拿着这些报告要上哪去？<hex:02100103>要是连观察记录都被使魔抢走，<hex:02100103>我该怎么和索克勒斯园长解释啊……,
608,你莫非……是阿谢姆大人的使魔？！<hex:02100103>正好，你过来帮我个忙吧？,我的工作是观察这里的新型的一角兽，<hex:02100103>但是它们现在被一群贪婪的哈耳庇厄鸟妖盯上了<hex:02100103>能请你替我打败这群哈耳庇厄鸟妖吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>真不愧是阿谢姆大人的使魔！<hex:02100103>不过，哈耳庇厄鸟妖是很凶猛的野兽，你一定要小心啊！,,唔……你的主人阿谢姆大人不在的话，<hex:02100103>你一个使魔办不成这件事吗？这可就麻烦了啊……,
